key,condition,mode,term,seed,period,scale,run_id,wall_s,epochs_run,h0/direction/mcc,h0/direction/auc,h0/direction/brier,h0/direction/ece_pos,h0/direction/acc,h0/direction/bal_acc,h0/direction/pred_up_rate,h0/direction/true_up_rate,h0/direction/n_masked,h0/gauss_direction/mcc,h0/gauss_direction/auc,h0/gauss_direction/brier,h0/gauss_direction/ece_pos,h0/gauss_direction/acc,h0/gauss_direction/bal_acc,h0/gauss_direction/pred_up_rate,h0/gauss_direction/true_up_rate,h0/gauss_direction/n_masked,h0/delta/rmse,h0/delta/mae,h0/delta/ev,h0/delta/corr,h0/delta/skill_vs_zero,h0/variance/crps,h0/variance/nll,h0/variance/pit_ks,h0/variance/corr_var_err2_spearman,h0/variance/sigma_dispersion,h0/variance/coverage90,h0/variance/width90,h0/variance/crpss,h0/confidence_gap/gap,h0/n_eff,h1/direction/mcc,h1/direction/auc,h1/direction/brier,h1/direction/ece_pos,h1/direction/acc,h1/direction/bal_acc,h1/direction/pred_up_rate,h1/direction/true_up_rate,h1/direction/n_masked,h1/gauss_direction/mcc,h1/gauss_direction/auc,h1/gauss_direction/brier,h1/gauss_direction/ece_pos,h1/gauss_direction/acc,h1/gauss_direction/bal_acc,h1/gauss_direction/pred_up_rate,h1/gauss_direction/true_up_rate,h1/gauss_direction/n_masked,h1/delta/rmse,h1/delta/mae,h1/delta/ev,h1/delta/corr,h1/delta/skill_vs_zero,h1/variance/crps,h1/variance/nll,h1/variance/pit_ks,h1/variance/corr_var_err2_spearman,h1/variance/sigma_dispersion,h1/variance/coverage90,h1/variance/width90,h1/variance/crpss,h1/confidence_gap/gap,h1/n_eff,h2/direction/mcc,h2/direction/auc,h2/direction/brier,h2/direction/ece_pos,h2/direction/acc,h2/direction/bal_acc,h2/direction/pred_up_rate,h2/direction/true_up_rate,h2/direction/n_masked,h2/gauss_direction/mcc,h2/gauss_direction/auc,h2/gauss_direction/brier,h2/gauss_direction/ece_pos,h2/gauss_direction/acc,h2/gauss_direction/bal_acc,h2/gauss_direction/pred_up_rate,h2/gauss_direction/true_up_rate,h2/gauss_direction/n_masked,h2/delta/rmse,h2/delta/mae,h2/delta/ev,h2/delta/corr,h2/delta/skill_vs_zero,h2/variance/crps,h2/variance/nll,h2/variance/pit_ks,h2/variance/corr_var_err2_spearman,h2/variance/sigma_dispersion,h2/variance/coverage90,h2/variance/width90,h2/variance/crpss,h2/confidence_gap/gap,h2/n_eff,coherence/mag_order_full,coherence/unanimity,coherence/delta_dir_align_all,coherence/coherence_primary,backtest/n_trades,backtest/total_return,backtest/sharpe_net,backtest/sharpe_gross,backtest/sortino,backtest/max_drawdown,backtest/hit_rate,backtest/profit_factor,backtest/avg_hold_bars,backtest/exposure,backtest/turnover,backtest/fees_paid,backtest/costs_paid,backtest/gross_pnl,backtest/net_pnl
only-LAMBDA_VAC_OVERFLOW__s1__P1,only:LAMBDA_VAC_OVERFLOW,leave_one_in,LAMBDA_VAC_OVERFLOW,1,P1,full,20260923T233930Z-6dec27a-7a7cf27c-only-LAMBDA_VAC_OVERFLOW__s1__P1,338.2028510570526,20,-0.007601473703168618,0.49688214942452236,0.25408508906954774,0.048672253839929465,0.49889224572004026,0.49619926314841567,0.4634441087613293,0.4634441087613293,4965.0,0.022625452975180958,0.5142769888532601,0.25397105439328804,0.06162726097719499,0.49385699899295066,0.5101608290167612,0.7222557905337361,0.4634441087613293,4965.0,219.26578606289715,150.10311589024417,0.006638957524986888,0.08658267856824942,0.001799510040569663,110.70836043490996,6.7417961982633985,0.05025454709711985,0.42034377072920237,0.3271348034530745,0.9221945826423439,733.3242247833424,0.03303607637945627,0.019577585208091164,723.0,-0.01433236877326203,0.4800428513666168,0.2570758657146034,0.07780107212823593,0.47296041627950197,0.49402199814644215,0.7775506411447687,0.4619959115406058,5381.0,0.021227713435798126,0.51430532571346,0.2536352996073061,0.05379367550271356,0.5123582977141795,0.5106328774470368,0.47649135848355323,0.4619959115406058,5381.0,269.922828188003,183.78994364617506,-0.00026297918328976877,0.0804627268306822,0.0009599137150217985,136.20244170869515,6.970117111533181,0.03546971709509378,0.4111123308314268,0.30872900541260284,0.9260641238253179,903.660695412891,0.027790913184498667,-0.038650935783061946,482.0,0.003606508258582991,0.493376759466425,0.2528561144165512,0.05805856060589839,0.47982300884955753,0.5013871188019422,0.8205309734513274,0.4663716814159292,5650.0,0.03572732399457069,0.528702345325869,0.2534704226961914,0.047393948939502814,0.5254867256637168,0.5173635302299382,0.37805309734513276,0.4663716814159292,5650.0,315.2617502326147,214.65136753068978,0.01015858781911172,0.11448463964897754,0.012913056853628646,159.50829835279626,7.160717726347535,0.04357869659611831,0.38751211013234205,0.30379528938322925,0.9223327805417357,1033.9399927482254,0.028052842676758116,-0.03000086596389334,361.0,0.3655334438916528,0.5988114980652294,0.28524046434494194,0.5847153123272526,333.0,-0.568080027650559,-131.11867374735004,6.1936081899222275,-153.5170924398825,0.568080027650559,0.1021021021021021,0.05369947289633533,10.453453453453454,0.4810668877833057,451.0905866465657,4510.695193516795,5863.903751571817,183.10347506624444,-5680.800276505583
only-LAMBDA_VAC_OVERFLOW__s1__P2,only:LAMBDA_VAC_OVERFLOW,leave_one_in,LAMBDA_VAC_OVERFLOW,1,P2,full,20260924T011315Z-6dec27a-6907527e-only-LAMBDA_VAC_OVERFLOW__s1__P2,410.48444962501526,20,0.014476156537621203,0.5078084343112915,0.2510799154470417,0.024203398987332602,0.5047708138447147,0.5071363455353213,0.4153414405986904,0.5139382600561272,5345.0,-0.05383685090723892,0.47265250943502507,0.25090601433204957,0.047324571710310334,0.47296538821328343,0.47307224089096567,0.49541627689429374,0.5139382600561272,5345.0,196.3111898001018,145.70673701434555,-0.000920288580466222,0.03075215432033762,-0.0009918777852178096,105.70249253840971,6.6513556864868875,0.033749738215699154,0.24342826435466391,0.29586915785776124,0.9017412935323383,642.6184834779638,0.0200774593196964,0.006349371854165731,723.0,0.010746328951550609,0.5091159099936104,0.25124488361080805,0.028427364363457275,0.5004388274530455,0.5050972742007505,0.3412322274881517,0.5146568369317185,5697.0,-0.062041695301539766,0.45786026362467896,0.2514486316446402,0.047792101290948415,0.4698964367210813,0.4690182410712744,0.5290503773916096,0.5146568369317185,5697.0,236.4834173060364,176.00201904145166,-0.00335621943878861,0.006668631901056107,-0.0032353226019410375,127.25220731477474,6.854186494073016,0.021001441037839907,0.2411752341489485,0.2917233408464423,0.9071310116086235,787.9185676709407,0.017332107271747166,0.01938947352189102,482.0,0.003188586008495633,0.5037343063008843,0.25043979734687893,0.022769630659791817,0.49982975825672454,0.5015885255585091,0.45352400408580185,0.5188968335035751,5874.0,-0.04925327884279025,0.4558602812652665,0.2533425143755533,0.04760147670063199,0.4782090568607423,0.47558769524828504,0.5684371807967313,0.5188968335035751,5874.0,271.05936417493155,201.34770164485602,-0.015258395942447267,-0.03873215051673268,-0.014571849164423334,145.97764499147226,6.983373275136009,0.02536990463073807,0.2328180540006555,0.2830941216767554,0.9108623548922057,916.1639360711094,0.012705436839596018,0.00612673706801431,361.0,0.3982863460475401,0.39911553344389167,0.2150359314538419,0.4854892205638474,199.0,-0.40338560206112395,-110.18072824021492,-0.1319633261909102,-125.25564533231513,0.40338560206112395,0.07035175879396985,0.029608594719026056,8.21608040201005,0.2259535655058043,309.77143490759914,3097.754126910827,4027.0803649840745,-6.775655627155579,-4033.8560206112315
only-LAMBDA_VAC_OVERFLOW__s2__P1,only:LAMBDA_VAC_OVERFLOW,leave_one_in,LAMBDA_VAC_OVERFLOW,2,P1,full,20260923T234515Z-6dec27a-e94e22c9-only-LAMBDA_VAC_OVERFLOW__s2__P1,337.33380484580994,20,-0.039354247933211774,0.4806888864092254,0.2551182739498918,0.07353536009576826,0.4622356495468278,0.4843061771027873,0.8030211480362538,0.4634441087613293,4965.0,0.0,0.5,0.25,0.0365558912386707,0.5365558912386706,0.5,0.0,0.4634441087613293,4965.0,219.46333821751685,149.54435612734937,0.0,0.0,0.0,109.45205618823998,6.666051918089457,0.04606924543438251,0.4108720697554746,0.35881535188323743,0.9231619679380874,733.91437716391,0.044009058716552585,-0.035794178363044715,723.0,0.01464743363340471,0.5079891259794053,0.2544908130580159,0.07243635834969665,0.48280988663817137,0.5058466965959286,0.8026389146998699,0.4619959115406058,5381.0,0.0,0.5,0.25,0.03800408845939418,0.5380040884593942,0.5,0.0,0.4619959115406058,5381.0,270.0524728436226,182.76783292737701,0.0,0.0,0.0,134.80121659449543,6.893746122935351,0.05606592263526833,0.35607157700869807,0.32714260899450603,0.927860696517413,910.2512792816304,0.03779281749406049,-0.02281643306180542,482.0,-0.000752364316643689,0.5086587303835032,0.2529392068534952,0.05518071123560245,0.4913274336283186,0.49963465405420715,0.6235398230088496,0.4663716814159292,5650.0,0.0,0.5,0.25,0.03362831858407078,0.5336283185840708,0.5,0.0,0.4663716814159292,5650.0,317.31717460413154,213.9626347429519,0.0,0.0,0.0,157.83646060816451,7.0491434125433425,0.05205238975753346,0.38045133415012344,0.29939959131966115,0.9249585406301825,1047.2564198386865,0.038240011370681115,-0.004218314327860295,361.0,1.0,0.5157545605306799,0.02915975677169707,0.19181868435599778,334.0,-0.5759951009705064,-138.87392601772981,4.008209055194539,-159.5209644411486,0.5759951009705064,0.08083832335329341,0.03477178510332002,9.12874251497006,0.4215035931453842,451.83587533189797,4518.215711833785,5873.680425383923,113.72941567884625,-5759.951009705079
only-LAMBDA_VAC_OVERFLOW__s2__P2,only:LAMBDA_VAC_OVERFLOW,leave_one_in,LAMBDA_VAC_OVERFLOW,2,P2,full,20260924T012011Z-6dec27a-64666da6-only-LAMBDA_VAC_OVERFLOW__s2__P2,409.4629633426666,20,-0.025975032128101788,0.4917324603255339,0.25050759024332186,0.028188543166853288,0.48362956033676335,0.48752884033614385,0.3597754911131899,0.5139382600561272,5345.0,-0.018656665155798235,0.47756626096128935,0.25041981404073077,0.03422532895488081,0.48793264733395697,0.4908801063123519,0.3940130963517306,0.5139382600561272,5345.0,196.4885560785696,145.70927224144103,-0.002842552528055986,0.020109426294761385,-0.0028014782324690124,105.61952124987614,6.658209673791301,0.025974288549293956,0.2533301408735815,0.3444335472296367,0.9047816473189607,649.3962651681209,0.02084665060280433,0.021765702252334707,723.0,-0.0490148736916652,0.47651499078571796,0.25123701528211734,0.04383992863597709,0.47919957872564506,0.476047985809759,0.6068106020712656,0.5146568369317185,5697.0,-0.023959232020902065,0.47525835761282254,0.24997052934490865,0.021016708996601297,0.4834123222748815,0.48888525690207696,0.3129717395120239,0.5146568369317185,5697.0,236.01392157868509,175.51675715999897,0.0008588466393306682,0.02988499594302158,0.0007442134258524025,127.13152016340432,6.849682706462392,0.026559980585567522,0.23924477519527562,0.32092669534007207,0.9064400221116639,782.5702825261147,0.018264078443164133,0.00446495741927716,482.0,-0.01509792666266745,0.469363154844498,0.25511903696113003,0.05815953509599208,0.48144364998297584,0.4945678068107729,0.15253660197480423,0.5188968335035751,5874.0,-0.021560920611771107,0.4794930092337184,0.2500587730148932,0.01903509673000624,0.486040177051413,0.48938359217836624,0.4111338100102145,0.5188968335035751,5874.0,269.1123140857235,199.8870214643418,-3.1781380724682506e-05,0.004136185930523439,-4.862931722526831e-05,145.18869307155992,6.9786212311143085,0.034703374216390304,0.23114042025060466,0.31131480143169954,0.9125207296849088,913.5184396849739,0.018041376744434956,-0.037868366357212135,361.0,0.012990602542841349,0.26050304035378663,0.218767274737424,0.5216970702045329,157.0,-0.3415419077100802,-96.28733055601406,-3.4935585944358607,-112.07575635158295,0.3421472344608605,0.10191082802547771,0.04772654692870014,10.445859872611464,0.22664455500276395,254.77816302216291,2547.9813669338473,3312.3757770140014,-103.04330008679673,-3415.4190771008007
without-LAMBDA_CASIMIR__s0__P1,without:LAMBDA_CASIMIR,leave_one_out,LAMBDA_CASIMIR,0,P1,full,20260924T023918Z-6dec27a-7052878d-without-LAMBDA_CASIMIR__s0__P1,319.9335355758667,20,-0.05240868238473593,0.47850816918613526,0.2576105308790615,0.08972149032485396,0.45961732124874116,0.47689190168003726,0.7379657603222558,0.4634441087613293,4965.0,0.02168355845965362,0.5095334904656939,0.24999903837703397,0.03694306875895648,0.4936555891238671,0.5097658773506231,0.7196374622356495,0.4634441087613293,4965.0,219.43798567687907,149.53402033095068,0.00029578876851010794,0.08641986957208765,0.00023102789261375545,109.68725882790943,6.708150860735602,0.03563026209248488,0.419236228189981,0.37057295274586727,0.9231619679380874,733.8068386217644,0.041954720034205306,-0.010723527796762666,723.0,-0.02126429483138185,0.4918833898154362,0.25272353100162837,0.05510049883136833,0.47463296784984205,0.49029126146142055,0.7067459580003717,0.4619959115406058,5381.0,0.029173867051079293,0.531663602877322,0.24934434753583484,0.044185944302505616,0.5047388961159636,0.5141788141398393,0.6231183794833675,0.4619959115406058,5381.0,269.20307360580733,182.26790155731382,0.007521518862510179,0.10637788017971261,0.006280730675407353,134.24946730989322,6.928736516795966,0.03960738907563632,0.39843240141582426,0.41583360469844155,0.9271697070204533,911.9910560924076,0.04173118791829633,-0.01843286239259395,482.0,-0.009154568579698718,0.4883172373426983,0.25652234145350716,0.07542307741035867,0.4736283185840708,0.49665901989105704,0.8426548672566372,0.4663716814159292,5650.0,0.06366675479996148,0.5514617928699325,0.24712272482576414,0.03413840043904041,0.539646017699115,0.5307261919372146,0.3653097345132743,0.4663716814159292,5650.0,314.914740499113,212.62966789444502,0.015707052575748004,0.12835070111030136,0.015084841191614351,156.56827201932435,7.0651000978220475,0.03861632239470568,0.40762302895344293,0.37408254693435095,0.9270315091210614,1060.550360198257,0.045967586090001955,-0.01956468906983061,361.0,0.8278054173576561,0.5348258706467661,0.23217247097844113,0.6293532338308457,246.0,-0.4709389618427553,-109.63000150458846,-0.6193122938932503,-130.64879488897023,0.4710598442659556,0.13008130081300814,0.06292908678185535,8.548780487804878,0.2906301824212272,360.30101144936543,3602.842001596949,4683.694602076039,-25.69501635152518,-4709.38961842756
without-LAMBDA_CASIMIR__s0__P2,without:LAMBDA_CASIMIR,leave_one_out,LAMBDA_CASIMIR,0,P2,full,20260924T025600Z-6dec27a-576e0607-without-LAMBDA_CASIMIR__s0__P2,448.8697190284729,20,0.022769720227799564,0.5240932581501887,0.25127694882366447,0.032865369474265986,0.5079513564078578,0.5110970663496577,0.38746492048643594,0.5139382600561272,5345.0,0.035293982682829426,0.5166917342538702,0.25117213353179657,0.03076340537133423,0.5096351730589336,0.5158251579930573,0.2783910196445276,0.5139382600561272,5345.0,197.0894430892691,146.17584321781223,-0.004811577246596199,0.008217692635567075,-0.008944245659565642,106.02940986413422,6.65141755325792,0.05505724350091462,0.25091859599639227,0.27461498365855946,0.9051962410171366,651.1054188374289,0.017046748796952893,0.024172850190627093,723.0,0.026825078835848688,0.5171525648268529,0.2498021860559756,0.015741742725879974,0.5136036510444093,0.5134170800964107,0.5067579427769001,0.5146568369317185,5697.0,-0.016127186658802056,0.4931946298128279,0.2554081881663208,0.0581559221412985,0.48692294189924523,0.49255339226197675,0.3077058100754783,0.5146568369317185,5697.0,240.21551844943627,178.54766623333302,-0.02467713411660144,-0.02464792778960102,-0.03515062891383902,129.1252930252291,6.852837315217955,0.056550749235399655,0.23916372780533143,0.26045499699526664,0.9057490326147043,798.1261717396782,0.0028677515891886163,-0.0030538714910426368,482.0,0.05284162270937654,0.5272823430908716,0.2496279395373829,0.019578971131900668,0.5248552945182159,0.5263599116193278,0.4611848825331971,0.5188968335035751,5874.0,0.028608656097735777,0.5119222424691605,0.2578967251429676,0.07573099774178058,0.49676540687776644,0.5101305509582003,0.14674838270343887,0.5188968335035751,5874.0,276.86914211372067,205.77973431029568,-0.03199592197937284,-0.019465643507938366,-0.05852979666573077,148.43247588814572,6.984027357540791,0.08196967950880313,0.2529476669660802,0.2596769395567829,0.908098396904367,931.8942123060311,-0.0038973875031687033,0.011497968096952915,361.0,0.5402155887230514,0.49405749032614704,0.2954671088999447,0.5949419568822554,222.0,-0.41902157554284136,-109.50851851502958,7.9498216603140754,-126.92550483002675,0.41927511319037447,0.0990990990990991,0.04855123892711571,9.896396396396396,0.3036207849640685,340.77122100680504,3407.7995672332845,4430.139437403273,239.92368197486218,-4190.21575542841
without-LAMBDA_CASIMIR__s1__P1,without:LAMBDA_CASIMIR,leave_one_out,LAMBDA_CASIMIR,1,P1,full,20260924T024443Z-6dec27a-a05101d4-without-LAMBDA_CASIMIR__s1__P1,332.8964812755585,20,0.014039905430838025,0.503112956502787,0.2539091487643115,0.05911220447874035,0.505337361530715,0.5070315589383386,0.5226586102719033,0.4634441087613293,4965.0,0.014456538864409386,0.5193904791362419,0.25151064230916054,0.055381124987592824,0.47814702920443103,0.5049368958267263,0.8660624370594159,0.4634441087613293,4965.0,219.73326547106493,149.73982876919405,0.001420168563496138,0.04341043630691732,-0.0024613974545526496,109.92773184172596,6.701617156961857,0.04757800809892365,0.4181528616692063,0.38110425803078496,0.9235765616362631,736.5023660320637,0.03985434813770694,-0.005807960855971239,723.0,-0.02827417719983325,0.48157606603890246,0.25891378144645016,0.09412949555334413,0.4627392677940903,0.4902342235690853,0.8624790931053707,0.4619959115406058,5381.0,0.0,0.5,0.25,0.03800408845939418,0.5380040884593942,0.5,0.0,0.4619959115406058,5381.0,270.0524728436226,182.76783292737701,0.0,0.0,0.0,134.80791779852072,6.917909907187303,0.04353832768359289,0.4227523377288226,0.3418449523518562,0.927860696517413,910.2512792816304,0.03774498449368069,-0.02132467794799847,482.0,-0.02493422619457448,0.48020171124138955,0.2547975187794136,0.06874649468442712,0.4663716814159292,0.4918686139196491,0.879646017699115,0.4663716814159292,5650.0,0.0,0.5,0.25,0.03362831858407078,0.5336283185840708,0.5,0.0,0.4663716814159292,5650.0,317.31717460413154,213.9626347429519,0.0,0.0,0.0,158.11128270133688,7.092379276394532,0.040435702118376785,0.4025936082346773,0.3220479647324985,0.9249585406301825,1047.2564198386865,0.0365654116477393,-0.024975846922489053,361.0,0.0,0.6278330569375346,0.042841348811498065,0.119126589275843,323.0,-0.5403650040331608,-128.1386527683078,15.04161743891486,-149.86743870678217,0.5403650040331608,0.11764705882352941,0.05813695345595025,9.23219814241486,0.412106135986733,448.8593665353667,4488.477675642043,5835.020978334653,431.37093800305195,-5403.650040331606
without-LAMBDA_CASIMIR__s1__P2,without:LAMBDA_CASIMIR,leave_one_out,LAMBDA_CASIMIR,1,P2,full,20260924T030337Z-6dec27a-e499a12e-without-LAMBDA_CASIMIR__s1__P2,846.2378339767456,20,-0.04943323993803626,0.4703920828460637,0.2533434504066826,0.058591245463586406,0.4718428437792329,0.47714744028967987,0.30907390084190833,0.5139382600561272,5345.0,-0.006026301218377211,0.4738059827601137,0.25158442879362186,0.03437909040258301,0.4899906454630496,0.49745456797575804,0.23217960710944807,0.5139382600561272,5345.0,196.59049064610085,145.9568793016949,-0.00169855061739832,0.016112809240369418,-0.003842217214786725,105.76194011484483,6.65210421545994,0.043683828655768586,0.242942038274582,0.2413146813086712,0.9016030956329464,640.3896722067051,0.019526346297300767,-0.03197730545840122,723.0,-0.0037958622263076424,0.4925724499135312,0.2522219900278453,0.02896621975663955,0.49815692469720907,0.4981012658227848,0.5018430753027909,0.5146568369317185,5697.0,-0.0565441812097147,0.46676567599772045,0.25092506371887513,0.045815248140053375,0.4683166578901176,0.47627945301456276,0.22766368263998596,0.5146568369317185,5697.0,236.55776554655208,175.95037532355278,-0.0023142363862436177,-0.004133258764302836,-0.0038662379272222935,127.2427262827224,6.846873753389989,0.03207344681926297,0.23312375694781887,0.241606758556486,0.9072692095080155,789.1991388655413,0.01740532176432341,-0.023416429066810462,482.0,-0.0346086129240367,0.4747406093213933,0.25072980135418726,0.021915565368973766,0.49148791283622745,0.48406598458632166,0.6957780047667688,0.5188968335035751,5874.0,-0.042448248291884504,0.4685552509227217,0.2516487354392379,0.04015475299340442,0.4768471229145386,0.4788887356437133,0.44518215866530475,0.5188968335035751,5874.0,270.16356242805495,200.61608520336694,-0.006940541308235959,-0.03907792449165449,-0.007876980406025469,145.48349622934555,6.976136349739962,0.03512189495318063,0.22450539218565957,0.2513018444354175,0.9132117191818684,918.5068253021848,0.01604752655661157,-0.015880166980905608,361.0,0.24613045881702597,0.3449419568822554,0.25718629076838034,0.5497512437810945,193.0,-0.42091142009130766,-117.23697164588737,-11.400272833083726,-133.57761167870603,0.4209114200913077,0.08808290155440414,0.04830656439520668,9.139896373056995,0.24378109452736318,298.2073539759207,2981.95217118101,3876.5378225353156,-332.576378377769,-4209.114200913085
without-LAMBDA_CASIMIR__s2__P1,without:LAMBDA_CASIMIR,leave_one_out,LAMBDA_CASIMIR,2,P1,full,20260924T025022Z-6dec27a-e98dc3b1-without-LAMBDA_CASIMIR__s2__P1,332.47624158859253,20,-0.010167522367857885,0.48205865578746937,0.25374956938883675,0.0559139848049316,0.48076535750251764,0.49532591587676333,0.6994964753272911,0.4634441087613293,4965.0,0.0330685246875421,0.5138335858674842,0.25087412241547485,0.04356456188686061,0.5067472306143,0.5160437490945966,0.6259818731117824,0.4634441087613293,4965.0,219.88022606929871,149.8619821677394,-0.002114197199092116,-0.0014394720841564065,-0.003802765516859985,109.08253976578057,6.660894364099658,0.03615100443567487,0.45000547171415756,0.40632267313512965,0.9237147595356551,735.3798298541753,0.04723653899265745,-0.034436811762054986,723.0,-0.019992574939564384,0.49664046119408584,0.2570877194880159,0.0793692384489712,0.4716595428359041,0.4914491098337217,0.7610109645047389,0.4619959115406058,5381.0,0.019722382544820005,0.5193039570819387,0.25130770406402425,0.05323755775714822,0.48931425385616056,0.5085386627983721,0.7522765285262962,0.4619959115406058,5381.0,271.52393510380307,183.356162546856,-0.007679006229721841,-0.004558932959545769,-0.010927291998985567,134.06490618858143,6.8923897977234665,0.04114510315101763,0.4303375813747486,0.42388150866241564,0.9267551133222774,912.9589667373907,0.04304857986047561,-0.02142318467638804,482.0,0.024586468643965322,0.5200577756379393,0.25275587038787145,0.0631632837268657,0.5028318584070797,0.5118729565329582,0.6336283185840708,0.4663716814159292,5650.0,0.00052035120884821,0.5092821786072799,0.2507740340650127,0.04052499550179599,0.48761061946902656,0.5002416758711188,0.687787610619469,0.4663716814159292,5650.0,317.68679168822496,214.15740441994527,-0.0006417790454487093,0.010759970034933489,-0.0023309948669614222,157.50163267163268,7.074740363395823,0.04621349141145463,0.41022843408894577,0.3889251882591196,0.9260641238253179,1054.1191994785586,0.04028025043325789,-0.010889871467687329,361.0,0.38170259812050855,0.538971807628524,0.3825317855168601,0.738391376451078,314.0,-0.5555748280669454,-132.5277995841542,2.706032487309283,-153.36704048863683,0.5555748280669454,0.08598726114649681,0.04563440740866813,11.573248407643312,0.5022111663902709,433.2423423685062,4332.153201615765,5631.799162100493,76.05088143104189,-5555.748280669452
without-LAMBDA_CASIMIR__s2__P2,without:LAMBDA_CASIMIR,leave_one_out,LAMBDA_CASIMIR,2,P2,full,20260924T111024Z-6dec27a-83f73f49-without-LAMBDA_CASIMIR__s2__P2,417.21719241142273,20,0.008973082961485569,0.5085961226369701,0.25145485817264523,0.03717573904709215,0.4929840972871843,0.5030914122005307,0.13751169317118803,0.5139382600561272,5345.0,-0.012682423938475254,0.4809690913427007,0.25164772138101865,0.034053510143408246,0.4860617399438728,0.49521894274473405,0.17137511693171187,0.5139382600561272,5345.0,196.9507725492642,146.19170461033852,-0.004841552518807468,-0.04810537704705243,-0.007524975087599861,105.86573454789786,6.661797439086732,0.03187659460316089,0.24417338126190513,0.2932214452443757,0.9013266998341625,640.4287016159424,0.018564112558973056,-0.020396007596880428,723.0,-0.0204100666790991,0.4809987196218567,0.2529672075561867,0.04546981939734906,0.484816570124627,0.49063060473813924,0.30138669475162366,0.5146568369317185,5697.0,-0.08404878674480121,0.45630296361900485,0.25159259336007433,0.0561496921557035,0.4579603299982447,0.4579576488408754,0.4988590486220818,0.5146568369317185,5697.0,236.9880905513466,176.31625317670475,-0.006839217079660953,-0.07697721279279067,-0.007521849574925188,127.46444182428175,6.854675446497817,0.019898051679579476,0.23698842382193025,0.29239232814213406,0.9090657822001106,794.803733002517,0.015693188445721762,-0.007959639430984766,482.0,0.0007095161620400857,0.49820174913114623,0.2552914560224178,0.06682515280918752,0.4833163091590058,0.5001609074343414,0.054307116104868915,0.5188968335035751,5874.0,-0.05854272645664992,0.4638221807995869,0.2530827344405129,0.058405118596243734,0.46782431052093976,0.47118677243370055,0.40994211780728634,0.5188968335035751,5874.0,271.0041643270495,201.36954179477573,-0.012352810101225353,-0.07607480186268992,-0.014158666543527154,145.87099782822924,6.981515053023623,0.030697263850295975,0.22610828502514696,0.27398061894516573,0.912106135986733,916.8578052475017,0.013426726489476848,-0.0009326976779609475,361.0,0.44347705914870095,0.5540353786622443,0.3054173576561636,0.5049751243781094,164.0,-0.3306154587386958,-95.56115688521548,7.455077823823013,-110.30103515246296,0.3308823873150265,0.0975609756097561,0.05235229571649678,8.317073170731707,0.1885019347705915,269.35883685477904,2693.7561439998876,3501.882987199848,195.72839981288635,-3306.154587386965
without-LAMBDA_HD__s0__P1,without:LAMBDA_HD,leave_one_out,LAMBDA_HD,0,P1,full,20260924T111729Z-6dec27a-9a2a991a-without-LAMBDA_HD__s0__P1,485.6910893917084,20,-0.04037535680042851,0.4798052615849226,0.2579772783427854,0.08260389183168014,0.467472306143001,0.48128041666177257,0.6902316213494462,0.4634441087613293,4965.0,0.0485230727019143,0.5222743930371049,0.2507145756577417,0.04792185475305387,0.4932527693856999,0.5179771525110508,0.8368580060422961,0.4634441087613293,4965.0,219.44790510309394,149.6231097959755,0.0024323641836447862,0.06325775043242529,0.00014063917831586004,109.97609503826331,6.698440287971574,0.06026010934848958,0.3893379665457658,0.3441253629249176,0.9231619679380874,736.8214906244941,0.039431927770366415,-0.03106025888850089,723.0,-0.0007824721763136829,0.5073862333732112,0.2527733802419475,0.05714288115010199,0.48095149600446013,0.4996584673828014,0.7461438394350492,0.4619959115406058,5381.0,0.0,0.5,0.25,0.03800408845939418,0.5380040884593942,0.5,0.0,0.4619959115406058,5381.0,270.0524728436226,182.76783292737701,0.0,0.0,0.0,134.49171929674318,6.9336605361260295,0.04614014777860698,0.37814982336717623,0.40502384182144385,0.927860696517413,910.2512792816304,0.04000200024764966,-0.01924683242211228,482.0,-0.013511470977116125,0.4912420188746338,0.25718021211568187,0.07783111357856146,0.4713274336283186,0.49524452374433964,0.855929203539823,0.4663716814159292,5650.0,0.0,0.5,0.25,0.03362831858407078,0.5336283185840708,0.5,0.0,0.4663716814159292,5650.0,317.31717460413154,213.9626347429519,0.0,0.0,0.0,158.22773111651858,7.0777237894268925,0.05627255288812505,0.3981321223506113,0.3031775970762529,0.9249585406301825,1047.2564198386865,0.03585584539144138,-0.009963951838898533,361.0,0.0,0.49543946932006633,0.037589828634604756,0.21724709784411278,263.0,-0.515570631540025,-121.09109145538531,-9.121621525190953,-141.52446210179335,0.515570631540025,0.09505703422053231,0.034170387830781176,8.490494296577946,0.308595909342178,373.9340168368637,3739.7178060898223,4861.633147916757,-294.0731674834762,-5155.706315400236
