datetime,open,high,low,close,volume
2025-10-17 05:13:00+00:00,108895.72,108895.73,108825.99,108825.99,5.25689
2025-10-17 05:14:00+00:00,108826.0,108826.0,108805.33,108813.73,6.987
2025-10-17 05:15:00+00:00,108813.73,108813.73,108776.0,108776.01,7.24296
2025-10-17 05:16:00+00:00,108776.01,108776.01,108728.02,108742.67,30.96315
2025-10-17 05:17:00+00:00,108742.67,108787.96,108742.66,108777.08,10.76202
2025-10-17 05:18:00+00:00,108777.07,108784.66,108744.95,108750.64,4.22267
2025-10-17 05:19:00+00:00,108750.63,108752.36,108732.82,108752.35,7.80898
2025-10-17 05:20:00+00:00,108752.35,108776.99,108736.95,108760.0,13.04413
2025-10-17 05:21:00+00:00,108760.0,108800.87,108736.32,108800.87,8.44938
2025-10-17 05:22:00+00:00,108800.87,108812.45,108800.86,108800.87,5.36175
2025-10-17 05:23:00+00:00,108800.87,108820.01,108760.22,108809.12,19.78367
2025-10-17 05:24:00+00:00,108809.13,108832.75,108801.0,108801.01,3.75812
2025-10-17 05:25:00+00:00,108801.01,108823.79,108784.71,108813.61,16.06739
2025-10-17 05:26:00+00:00,108813.6,108836.29,108813.6,108831.75,1.85478
2025-10-17 05:27:00+00:00,108831.76,108848.82,108831.75,108848.82,2.19425
2025-10-17 05:28:00+00:00,108848.82,108888.21,108848.81,108886.56,5.12838
2025-10-17 05:29:00+00:00,108886.56,108886.56,108832.09,108832.1,6.05363
2025-10-17 05:30:00+00:00,108832.1,108866.82,108832.09,108834.63,4.37491
2025-10-17 05:31:00+00:00,108834.62,108834.63,108780.0,108780.01,5.15801
2025-10-17 05:32:00+00:00,108780.0,108795.82,108688.0,108795.82,15.39377
2025-10-17 05:33:00+00:00,108795.82,108837.9,108768.0,108774.0,37.98203
2025-10-17 05:34:00+00:00,108773.99,108773.99,108728.33,108728.33,2.37289
2025-10-17 05:35:00+00:00,108728.34,108732.63,108710.0,108732.63,3.73571
2025-10-17 05:36:00+00:00,108732.63,108795.78,108732.63,108781.99,4.56879
2025-10-17 05:37:00+00:00,108782.0,108795.61,108781.99,108795.61,2.39198
2025-10-17 05:38:00+00:00,108795.61,108795.61,108685.75,108704.51,8.83266
2025-10-17 05:39:00+00:00,108704.52,108704.52,108650.0,108650.0,13.43861
2025-10-17 05:40:00+00:00,108650.01,108697.43,108600.0,108697.42,57.56975
2025-10-17 05:41:00+00:00,108697.42,108724.75,108697.42,108715.13,10.08193
2025-10-17 05:42:00+00:00,108715.13,108715.14,108630.48,108630.49,10.07464
2025-10-17 05:43:00+00:00,108630.49,108630.49,108540.0,108547.11,17.203
2025-10-17 05:44:00+00:00,108547.11,108593.24,108526.43,108553.4,18.12577
2025-10-17 05:45:00+00:00,108553.39,108575.3,108526.0,108544.42,8.72316
2025-10-17 05:46:00+00:00,108544.42,108544.42,108500.0,108506.94,7.68217
2025-10-17 05:47:00+00:00,108506.95,108568.27,108502.44,108511.04,12.23863
2025-10-17 05:48:00+00:00,108511.04,108511.04,108442.76,108464.67,47.77732
2025-10-17 05:49:00+00:00,108464.67,108542.63,108464.66,108523.82,6.86827
2025-10-17 05:50:00+00:00,108523.83,108523.83,108410.26,108454.11,18.5939
2025-10-17 05:51:00+00:00,108454.1,108500.0,108454.1,108500.0,4.87379
2025-10-17 05:52:00+00:00,108499.99,108499.99,108344.0,108344.0,26.52362
2025-10-17 05:53:00+00:00,108344.0,108364.43,108299.12,108324.08,108.77997
2025-10-17 05:54:00+00:00,108324.08,108400.0,108324.08,108399.99,13.94332
2025-10-17 05:55:00+00:00,108400.0,108442.77,108389.69,108442.77,9.80746
2025-10-17 05:56:00+00:00,108442.77,108473.89,108442.76,108470.21,19.19696
2025-10-17 05:57:00+00:00,108470.21,108487.49,108393.44,108405.48,24.85357
2025-10-17 05:58:00+00:00,108405.48,108405.49,108362.89,108362.89,7.95655
2025-10-17 05:59:00+00:00,108362.88,108417.59,108355.53,108381.76,7.30455
2025-10-17 06:00:00+00:00,108381.75,108460.01,108381.75,108432.28,9.77837
2025-10-17 06:01:00+00:00,108432.28,108454.05,108380.88,108454.05,6.0631
2025-10-17 06:02:00+00:00,108454.05,108469.1,108454.04,108457.49,6.68045
2025-10-17 06:03:00+00:00,108457.49,108457.49,108420.0,108447.0,9.47362
2025-10-17 06:04:00+00:00,108447.0,108487.5,108442.78,108442.78,5.76817
2025-10-17 06:05:00+00:00,108442.78,108475.31,108376.17,108451.22,13.94359
2025-10-17 06:06:00+00:00,108451.21,108461.09,108442.86,108460.03,6.7738
2025-10-17 06:07:00+00:00,108460.02,108475.41,108444.32,108451.63,16.78805
2025-10-17 06:08:00+00:00,108451.63,108487.15,108451.62,108482.71,8.03582
2025-10-17 06:09:00+00:00,108482.71,108519.49,108476.21,108476.39,18.8171
2025-10-17 06:10:00+00:00,108476.39,108476.4,108390.16,108390.17,8.72643
2025-10-17 06:11:00+00:00,108390.16,108390.17,108322.63,108333.63,14.91546
2025-10-17 06:12:00+00:00,108333.63,108381.76,108308.0,108308.01,6.19819
2025-10-17 06:13:00+00:00,108308.01,108341.1,108281.23,108326.25,22.50113
2025-10-17 06:14:00+00:00,108326.25,108374.17,108326.25,108329.53,21.25228
2025-10-17 06:15:00+00:00,108329.54,108341.1,108307.13,108341.09,8.74383
2025-10-17 06:16:00+00:00,108341.1,108341.1,108268.0,108274.92,24.76731
2025-10-17 06:17:00+00:00,108274.91,108274.92,108219.15,108239.11,13.5878
2025-10-17 06:18:00+00:00,108239.11,108252.93,108154.93,108154.93,23.09049
2025-10-17 06:19:00+00:00,108154.93,108170.29,107962.41,108003.12,65.71727
2025-10-17 06:20:00+00:00,108003.12,108019.41,107938.0,107992.18,32.99291
2025-10-17 06:21:00+00:00,107992.18,108136.83,107992.18,108102.01,33.63917
2025-10-17 06:22:00+00:00,108102.01,108102.01,108015.41,108062.22,21.08538
2025-10-17 06:23:00+00:00,108062.21,108071.02,107918.0,107968.68,36.16349
2025-10-17 06:24:00+00:00,107968.67,107984.22,107956.83,107956.83,18.17327
2025-10-17 06:25:00+00:00,107956.84,107978.4,107913.07,107929.89,26.16056
2025-10-17 06:26:00+00:00,107929.89,107929.89,107879.76,107898.66,14.07851
2025-10-17 06:27:00+00:00,107898.66,107980.0,107832.73,107832.74,48.11963
2025-10-17 06:28:00+00:00,107832.74,107853.07,107758.83,107826.52,66.26861
2025-10-17 06:29:00+00:00,107826.52,107885.54,107820.01,107820.02,11.05805
2025-10-17 06:30:00+00:00,107820.02,107882.0,107807.97,107862.7,11.52016
2025-10-17 06:31:00+00:00,107861.91,107861.91,107532.0,107610.13,127.1825
2025-10-17 06:32:00+00:00,107610.13,107683.76,107527.73,107599.53,19.8345
2025-10-17 06:33:00+00:00,107599.53,107731.07,107576.58,107685.5,22.48647
2025-10-17 06:34:00+00:00,107685.49,107722.0,107643.38,107700.01,15.17142
2025-10-17 06:35:00+00:00,107700.0,107713.19,107510.0,107510.01,15.62701
2025-10-17 06:36:00+00:00,107510.0,107510.0,107211.11,107263.01,171.56212
2025-10-17 06:37:00+00:00,107263.01,107316.0,107171.66,107241.32,118.63296
2025-10-17 06:38:00+00:00,107241.31,107362.0,107100.0,107361.99,124.1961
2025-10-17 06:39:00+00:00,107362.0,107508.6,107315.02,107387.77,69.21703
2025-10-17 06:40:00+00:00,107387.77,107408.61,107147.83,107161.1,27.30664
2025-10-17 06:41:00+00:00,107161.1,107221.48,107092.8,107104.94,49.08995
2025-10-17 06:42:00+00:00,107104.93,107249.97,106909.13,106928.54,270.44869
2025-10-17 06:43:00+00:00,106928.54,107097.97,106900.0,107062.0,156.14395
2025-10-17 06:44:00+00:00,107061.99,107138.29,106996.0,107020.0,36.08135
2025-10-17 06:45:00+00:00,107020.01,107192.15,107020.0,107147.05,39.61549
2025-10-17 06:46:00+00:00,107147.05,107195.97,107074.63,107127.68,22.30773
2025-10-17 06:47:00+00:00,107127.68,107136.42,107041.06,107041.07,40.1733
2025-10-17 06:48:00+00:00,107041.07,107066.48,106789.0,106804.13,83.48409
2025-10-17 06:49:00+00:00,106804.13,106911.77,106639.79,106666.01,175.09873
2025-10-17 06:50:00+00:00,106666.02,106882.41,106666.02,106726.58,128.43202
2025-10-17 06:51:00+00:00,106726.57,106845.0,106694.38,106704.01,82.28116
2025-10-17 06:52:00+00:00,106704.01,106883.38,106704.01,106879.35,53.9778
2025-10-17 06:53:00+00:00,106879.36,107096.0,106879.35,107083.78,66.95165
2025-10-17 06:54:00+00:00,107080.42,107080.42,106853.2,106863.9,47.2017
2025-10-17 06:55:00+00:00,106863.9,106871.18,106786.25,106792.82,49.60012
2025-10-17 06:56:00+00:00,106792.81,106901.61,106773.51,106810.12,47.22609
2025-10-17 06:57:00+00:00,106810.13,106824.33,106749.99,106800.02,48.29514
2025-10-17 06:58:00+00:00,106800.02,106884.36,106748.45,106762.67,82.06554
2025-10-17 06:59:00+00:00,106762.67,106793.48,106741.27,106741.28,19.91841
2025-10-17 07:00:00+00:00,106741.28,106821.47,106714.82,106784.99,34.90428
2025-10-17 07:01:00+00:00,106784.98,106805.59,106717.98,106728.08,53.58636
2025-10-17 07:02:00+00:00,106728.08,106901.85,106726.69,106886.01,44.96993
2025-10-17 07:03:00+00:00,106886.01,106886.01,106694.25,106724.4,33.53734
2025-10-17 07:04:00+00:00,106724.41,106856.94,106717.86,106734.0,34.73807
2025-10-17 07:05:00+00:00,106734.01,106822.0,106692.31,106724.37,22.6508
2025-10-17 07:06:00+00:00,106724.36,106774.74,106421.84,106434.33,161.29296
2025-10-17 07:07:00+00:00,106434.33,106594.86,106429.03,106540.62,94.46727
2025-10-17 07:08:00+00:00,106540.62,106541.79,106194.19,106371.16,145.90598
2025-10-17 07:09:00+00:00,106371.17,106545.04,106286.98,106291.08,205.53897
2025-10-17 07:10:00+00:00,106291.08,106539.9,106291.08,106433.68,99.36039
2025-10-17 07:11:00+00:00,106433.69,106504.79,106344.35,106477.95,85.46553
2025-10-17 07:12:00+00:00,106477.96,106579.64,106422.8,106422.8,55.30749
2025-10-17 07:13:00+00:00,106422.8,106551.03,106401.55,106455.52,31.9104
2025-10-17 07:14:00+00:00,106455.52,106495.38,106235.53,106245.38,100.84775
2025-10-17 07:15:00+00:00,106245.38,106387.04,106234.54,106318.4,75.32685
2025-10-17 07:16:00+00:00,106318.39,106325.91,106212.92,106254.34,24.70828
2025-10-17 07:17:00+00:00,106254.35,106442.92,106252.79,106432.27,48.10406
2025-10-17 07:18:00+00:00,106432.27,106472.52,106233.54,106251.74,30.56283
2025-10-17 07:19:00+00:00,106251.74,106309.39,106181.24,106309.39,68.75673
2025-10-17 07:20:00+00:00,106309.39,106365.4,106184.53,106211.58,43.5824
2025-10-17 07:21:00+00:00,106211.58,106253.56,106156.46,106253.56,47.46532
2025-10-17 07:22:00+00:00,106253.56,106382.68,106206.0,106382.68,37.22837
2025-10-17 07:23:00+00:00,106382.68,106407.45,106260.89,106320.79,24.1272
2025-10-17 07:24:00+00:00,106320.79,106386.17,106264.75,106378.6,35.25763
2025-10-17 07:25:00+00:00,106378.6,106570.46,106378.6,106552.62,42.24716
2025-10-17 07:26:00+00:00,106552.63,106565.44,106362.0,106362.15,20.02858
2025-10-17 07:27:00+00:00,106362.15,106394.96,106250.0,106323.42,29.70467
2025-10-17 07:28:00+00:00,106323.42,106346.0,106233.0,106297.49,23.77359
2025-10-17 07:29:00+00:00,106297.5,106333.2,106262.7,106297.6,20.27814
2025-10-17 07:30:00+00:00,106297.61,106322.33,106088.0,106297.59,66.02985
2025-10-17 07:31:00+00:00,106297.6,106297.61,106000.0,106051.83,178.50775
2025-10-17 07:32:00+00:00,106051.82,106051.82,105825.0,105861.24,159.36684
2025-10-17 07:33:00+00:00,105861.24,105972.04,105846.27,105960.89,97.02714
2025-10-17 07:34:00+00:00,105960.89,106000.0,105847.1,105991.62,77.15372
2025-10-17 07:35:00+00:00,105991.62,106107.76,105983.42,106051.81,93.72973
2025-10-17 07:36:00+00:00,106051.81,106118.04,105948.28,106103.68,84.83291
2025-10-17 07:37:00+00:00,106103.69,106124.78,105975.74,106124.78,53.16164
2025-10-17 07:38:00+00:00,106124.77,106170.49,105858.29,105858.3,47.1734
2025-10-17 07:39:00+00:00,105858.3,106006.34,105858.29,105913.45,78.28709
2025-10-17 07:40:00+00:00,105913.46,105995.27,105885.34,105956.96,65.4065
2025-10-17 07:41:00+00:00,105956.95,106006.32,105858.29,105858.7,33.24332
2025-10-17 07:42:00+00:00,105858.7,105942.0,105812.84,105914.26,72.01501
2025-10-17 07:43:00+00:00,105914.25,105941.87,105694.9,105776.59,103.9261
2025-10-17 07:44:00+00:00,105776.58,105814.0,105688.49,105759.73,76.18075
2025-10-17 07:45:00+00:00,105759.74,105876.66,105750.99,105794.89,66.68859
2025-10-17 07:46:00+00:00,105794.89,105894.31,105794.88,105832.75,42.20299
2025-10-17 07:47:00+00:00,105832.75,105864.04,105776.71,105800.59,48.41889
2025-10-17 07:48:00+00:00,105800.58,105875.77,105800.58,105811.74,38.74971
2025-10-17 07:49:00+00:00,105811.74,105837.46,105791.17,105837.45,31.32773
2025-10-17 07:50:00+00:00,105837.46,105953.86,105837.45,105903.64,67.14101
2025-10-17 07:51:00+00:00,105903.64,105998.99,105903.63,105914.26,45.20744
2025-10-17 07:52:00+00:00,105914.25,105920.5,105837.43,105853.04,35.14997
2025-10-17 07:53:00+00:00,105853.04,105853.04,105750.99,105761.59,58.10973
2025-10-17 07:54:00+00:00,105761.6,105761.6,105688.0,105730.7,79.8211
2025-10-17 07:55:00+00:00,105730.71,105745.42,105678.0,105717.45,47.24528
2025-10-17 07:56:00+00:00,105717.44,105717.45,105678.0,105693.13,41.24862
2025-10-17 07:57:00+00:00,105693.13,105722.88,105649.02,105672.31,67.89571
2025-10-17 07:58:00+00:00,105672.31,105672.32,105542.09,105585.02,104.01824
2025-10-17 07:59:00+00:00,105585.02,105633.75,105545.93,105633.75,56.35145
2025-10-17 08:00:00+00:00,105633.75,105651.0,105535.25,105560.76,45.12757
2025-10-17 08:01:00+00:00,105560.76,105669.43,105560.76,105588.01,49.27538
2025-10-17 08:02:00+00:00,105588.0,105600.0,105441.72,105464.6,54.02009
2025-10-17 08:03:00+00:00,105464.59,105464.6,105188.0,105191.01,152.92877
2025-10-17 08:04:00+00:00,105191.0,105288.01,105116.0,105143.93,77.96005
2025-10-17 08:05:00+00:00,105143.93,105210.29,105143.93,105199.25,58.76041
2025-10-17 08:06:00+00:00,105199.25,105384.86,105199.25,105384.86,65.50793
2025-10-17 08:07:00+00:00,105384.86,105500.0,105354.15,105499.99,42.53445
2025-10-17 08:08:00+00:00,105499.99,105540.21,105312.0,105320.77,75.44482
2025-10-17 08:09:00+00:00,105320.76,105320.76,105231.75,105318.35,65.9802
2025-10-17 08:10:00+00:00,105318.35,105555.37,105310.51,105448.63,169.85581
2025-10-17 08:11:00+00:00,105448.63,105479.54,105301.66,105373.67,58.68083
2025-10-17 08:12:00+00:00,105373.67,105373.67,105250.01,105286.68,37.06695
2025-10-17 08:13:00+00:00,105286.69,105300.7,105151.0,105159.17,57.28561
2025-10-17 08:14:00+00:00,105159.17,105173.55,105050.0,105146.19,106.48768
2025-10-17 08:15:00+00:00,105146.2,105146.31,104877.88,104879.26,490.58243
2025-10-17 08:16:00+00:00,104879.26,104959.71,104505.0,104568.97,271.37835
2025-10-17 08:17:00+00:00,104568.98,104957.52,104568.98,104955.52,144.86757
2025-10-17 08:18:00+00:00,104955.52,105060.0,104641.06,104700.0,113.23742
2025-10-17 08:19:00+00:00,104700.0,104808.0,104674.25,104750.0,95.65527
2025-10-17 08:20:00+00:00,104749.99,104910.72,104703.1,104823.08,99.68243
2025-10-17 08:21:00+00:00,104823.07,104967.47,104746.17,104778.05,146.69525
2025-10-17 08:22:00+00:00,104778.05,104936.36,104778.05,104838.51,103.9646
2025-10-17 08:23:00+00:00,104838.51,105012.73,104778.08,105011.99,106.90316
2025-10-17 08:24:00+00:00,105011.99,105069.81,104924.0,105065.82,66.81291
2025-10-17 08:25:00+00:00,105065.81,105369.96,105065.81,105360.93,66.55891
2025-10-17 08:26:00+00:00,105360.93,105459.98,105262.38,105292.14,71.51549
2025-10-17 08:27:00+00:00,105292.14,105292.15,105196.82,105196.83,22.36231
2025-10-17 08:28:00+00:00,105196.82,105198.36,104966.28,105044.52,102.1445
2025-10-17 08:29:00+00:00,105044.52,105187.16,104987.52,105173.59,56.83246
2025-10-17 08:30:00+00:00,105173.59,105350.38,105083.49,105225.13,52.00889
2025-10-17 08:31:00+00:00,105225.12,105403.62,105179.04,105347.64,27.60492
2025-10-17 08:32:00+00:00,105347.63,105394.8,105297.03,105361.86,60.76479
2025-10-17 08:33:00+00:00,105361.86,105452.29,105232.13,105232.13,54.92271
2025-10-17 08:34:00+00:00,105232.14,105448.0,105232.13,105448.0,29.39633
2025-10-17 08:35:00+00:00,105448.0,105448.0,105350.0,105410.46,31.22997
2025-10-17 08:36:00+00:00,105410.46,105716.15,105405.38,105653.09,100.48803
2025-10-17 08:37:00+00:00,105653.09,105673.23,105321.0,105367.49,52.63439
2025-10-17 08:38:00+00:00,105366.89,105412.0,105333.25,105390.05,27.91084
2025-10-17 08:39:00+00:00,105390.04,105400.0,105281.7,105305.67,23.08061
2025-10-17 08:40:00+00:00,105305.66,105325.0,105155.43,105227.72,33.05736
2025-10-17 08:41:00+00:00,105227.72,105320.0,105184.85,105184.85,16.6624
2025-10-17 08:42:00+00:00,105184.86,105184.86,105008.1,105008.1,31.76158
2025-10-17 08:43:00+00:00,105008.11,105014.01,104890.0,104968.99,135.04965
2025-10-17 08:44:00+00:00,104969.0,105153.81,104965.75,105080.01,71.29946
2025-10-17 08:45:00+00:00,105080.01,105242.89,105080.01,105172.5,29.63253
2025-10-17 08:46:00+00:00,105172.49,105172.5,105050.0,105109.89,35.54893
2025-10-17 08:47:00+00:00,105109.9,105126.63,105005.36,105008.8,20.86665
2025-10-17 08:48:00+00:00,105008.81,105050.0,104900.0,105046.44,145.56998
2025-10-17 08:49:00+00:00,105046.43,105060.0,104916.0,104972.92,66.70165
2025-10-17 08:50:00+00:00,104972.93,105056.51,104902.17,104908.95,57.38943
2025-10-17 08:51:00+00:00,104908.95,105019.84,104900.0,104914.84,43.57459
2025-10-17 08:52:00+00:00,104915.4,104996.43,104915.39,104933.93,35.729
2025-10-17 08:53:00+00:00,104933.93,104933.94,104741.23,104797.92,86.83114
2025-10-17 08:54:00+00:00,104797.92,104930.5,104778.8,104878.93,54.33086
2025-10-17 08:55:00+00:00,104878.92,104931.21,104855.41,104931.21,40.45458
2025-10-17 08:56:00+00:00,104931.22,105053.11,104910.87,104939.61,67.3033
2025-10-17 08:57:00+00:00,104939.6,104999.99,104906.39,104962.54,44.27309
2025-10-17 08:58:00+00:00,104962.54,105036.39,104954.94,104990.16,43.06427
2025-10-17 08:59:00+00:00,104990.16,104990.16,104872.96,104884.38,37.73182
2025-10-17 09:00:00+00:00,104884.38,104979.87,104855.0,104971.99,22.08646
2025-10-17 09:01:00+00:00,104971.99,105092.17,104926.56,104930.32,71.10501
2025-10-17 09:02:00+00:00,104930.32,104953.41,104806.95,104905.5,53.65458
2025-10-17 09:03:00+00:00,104905.51,105114.76,104888.38,105114.76,43.23828
2025-10-17 09:04:00+00:00,105114.75,105137.22,104984.14,105068.53,46.1283
2025-10-17 09:05:00+00:00,105068.53,105189.09,105062.4,105185.63,48.87052
2025-10-17 09:06:00+00:00,105185.63,105231.56,105050.92,105199.99,35.08924
2025-10-17 09:07:00+00:00,105200.0,105200.0,105020.0,105118.94,33.5259
2025-10-17 09:08:00+00:00,105118.93,105313.24,105110.02,105184.4,71.90903
2025-10-17 09:09:00+00:00,105184.4,105210.51,105091.21,105161.57,56.24305
2025-10-17 09:10:00+00:00,105161.57,105205.51,105108.82,105200.0,21.17312
2025-10-17 09:11:00+00:00,105200.0,105271.55,105152.0,105256.31,31.29926
2025-10-17 09:12:00+00:00,105256.3,105271.55,105152.0,105157.79,48.1236
2025-10-17 09:13:00+00:00,105157.8,105253.22,105126.8,105235.8,20.91766
2025-10-17 09:14:00+00:00,105235.81,105243.99,105141.99,105243.99,26.23217
2025-10-17 09:15:00+00:00,105242.39,105253.8,105178.69,105237.68,11.4632
2025-10-17 09:16:00+00:00,105237.67,105237.68,105154.36,105154.37,16.72971
2025-10-17 09:17:00+00:00,105154.36,105205.4,105093.88,105199.64,31.82942
2025-10-17 09:18:00+00:00,105199.63,105313.23,105184.14,105258.74,28.99996
2025-10-17 09:19:00+00:00,105258.75,105310.55,105209.2,105232.45,10.59718
2025-10-17 09:20:00+00:00,105232.45,105284.33,105103.59,105210.79,17.63612
2025-10-17 09:21:00+00:00,105210.78,105263.79,105107.0,105107.0,12.79291
2025-10-17 09:22:00+00:00,105107.01,105107.01,105025.2,105025.2,18.42441
2025-10-17 09:23:00+00:00,105025.2,105025.21,104937.91,104955.51,29.9191
2025-10-17 09:24:00+00:00,104955.52,105013.96,104921.02,104921.03,12.95674
2025-10-17 09:25:00+00:00,104921.02,105026.0,104892.0,105021.76,14.85704
2025-10-17 09:26:00+00:00,105021.75,105069.95,104946.91,105054.3,13.4167
2025-10-17 09:27:00+00:00,105054.31,105103.66,105022.0,105039.46,10.46991
2025-10-17 09:28:00+00:00,105039.45,105078.03,105000.03,105006.35,7.79592
2025-10-17 09:29:00+00:00,105006.36,105103.88,105006.35,105103.88,22.39286
2025-10-17 09:30:00+00:00,105103.89,105248.59,105100.64,105169.07,32.61123
2025-10-17 09:31:00+00:00,105169.08,105273.23,105169.07,105240.0,25.42817
2025-10-17 09:32:00+00:00,105240.0,105287.56,105223.57,105287.54,11.57507
2025-10-17 09:33:00+00:00,105287.55,105373.44,105268.01,105330.0,31.69048
2025-10-17 09:34:00+00:00,105330.01,105464.91,105330.0,105431.0,28.57674
2025-10-17 09:35:00+00:00,105431.0,105432.38,105362.66,105410.53,19.62982
2025-10-17 09:36:00+00:00,105410.53,105444.0,105346.8,105444.0,18.71405
2025-10-17 09:37:00+00:00,105443.99,105524.88,105424.0,105524.87,30.07095
2025-10-17 09:38:00+00:00,105524.88,105626.67,105524.0,105549.3,45.18251
2025-10-17 09:39:00+00:00,105549.29,105609.8,105501.04,105516.0,20.11188
2025-10-17 09:40:00+00:00,105516.0,105516.0,105343.69,105349.67,22.46312
2025-10-17 09:41:00+00:00,105349.67,105349.67,105275.75,105308.8,26.22413
2025-10-17 09:42:00+00:00,105308.81,105308.81,105152.31,105208.99,18.7621
2025-10-17 09:43:00+00:00,105209.0,105255.01,105200.01,105224.73,16.05596
2025-10-17 09:44:00+00:00,105224.74,105224.74,105077.17,105077.18,13.44604
2025-10-17 09:45:00+00:00,105077.18,105110.9,105047.32,105095.1,17.89613
2025-10-17 09:46:00+00:00,105095.1,105182.62,105095.09,105182.62,20.50702
2025-10-17 09:47:00+00:00,105182.61,105182.61,105087.32,105088.01,46.57612
2025-10-17 09:48:00+00:00,105088.01,105119.48,105036.0,105045.61,50.99776
2025-10-17 09:49:00+00:00,105045.6,105057.86,104955.83,104999.99,72.49844
2025-10-17 09:50:00+00:00,105000.0,105059.42,104970.96,104970.97,60.27435
2025-10-17 09:51:00+00:00,104970.96,105015.44,104955.36,105004.01,53.94008
2025-10-17 09:52:00+00:00,105004.01,105019.81,104958.75,105000.01,57.00983
2025-10-17 09:53:00+00:00,105000.01,105008.97,104954.31,105000.01,96.43806
2025-10-17 09:54:00+00:00,105000.0,105030.48,104970.06,104980.01,71.88749
2025-10-17 09:55:00+00:00,104980.0,104994.94,104870.0,104976.32,40.24191
2025-10-17 09:56:00+00:00,104976.31,104976.31,104901.33,104926.15,13.94756
2025-10-17 09:57:00+00:00,104926.15,104926.15,104810.0,104830.1,19.95258
2025-10-17 09:58:00+00:00,104830.09,104830.1,104676.27,104685.11,54.40299
2025-10-17 09:59:00+00:00,104685.1,104685.41,104520.7,104531.35,107.61899
2025-10-17 10:00:00+00:00,104530.0,104687.48,104518.81,104667.07,76.33989
2025-10-17 10:01:00+00:00,104667.07,104735.96,104521.53,104699.88,89.18836
2025-10-17 10:02:00+00:00,104699.87,104710.35,104630.7,104691.06,49.80517
2025-10-17 10:03:00+00:00,104691.06,104839.49,104652.46,104752.01,58.0685
2025-10-17 10:04:00+00:00,104752.01,104825.4,104720.06,104742.71,45.41119
2025-10-17 10:05:00+00:00,104742.71,104820.0,104719.37,104759.08,20.14573
2025-10-17 10:06:00+00:00,104759.09,104763.46,104617.23,104667.11,16.69763
2025-10-17 10:07:00+00:00,104667.11,104691.88,104632.63,104650.02,11.12316
2025-10-17 10:08:00+00:00,104650.02,104704.0,104604.61,104613.32,21.78711
2025-10-17 10:09:00+00:00,104613.32,104680.32,104587.21,104660.84,36.52345
2025-10-17 10:10:00+00:00,104660.84,104758.0,104660.84,104674.11,20.96274
2025-10-17 10:11:00+00:00,104674.12,104689.42,104569.45,104569.46,16.5886
2025-10-17 10:12:00+00:00,104569.46,104630.0,104542.53,104581.14,12.46557
2025-10-17 10:13:00+00:00,104581.14,104581.14,104259.99,104434.54,103.53868
2025-10-17 10:14:00+00:00,104434.55,104638.88,104411.99,104638.87,46.54813
2025-10-17 10:15:00+00:00,104638.87,104649.34,104574.44,104579.9,24.79686
2025-10-17 10:16:00+00:00,104579.91,104681.43,104553.07,104595.77,27.37411
2025-10-17 10:17:00+00:00,104595.78,104617.38,104394.0,104395.63,68.67163
2025-10-17 10:18:00+00:00,104395.63,104395.63,104103.77,104192.05,178.81276
2025-10-17 10:19:00+00:00,104192.05,104380.44,104132.0,104212.01,72.64554
2025-10-17 10:20:00+00:00,104212.01,104239.07,104080.01,104119.3,97.81229
2025-10-17 10:21:00+00:00,104119.3,104150.0,103810.02,103967.99,229.83659
2025-10-17 10:22:00+00:00,103968.0,103979.18,103800.0,103853.5,103.73515
2025-10-17 10:23:00+00:00,103853.49,103853.5,103528.23,103647.85,213.89676
2025-10-17 10:24:00+00:00,103647.84,103887.39,103615.33,103735.04,131.11238
2025-10-17 10:25:00+00:00,103735.03,103864.0,103671.0,103770.0,103.27864
2025-10-17 10:26:00+00:00,103770.0,103985.15,103725.12,103909.0,109.00939
2025-10-17 10:27:00+00:00,103909.0,103936.8,103800.0,103906.77,73.54034
2025-10-17 10:28:00+00:00,103906.77,104053.09,103872.84,104053.08,75.35623
2025-10-17 10:29:00+00:00,104053.09,104086.99,103991.54,104014.6,49.25753
2025-10-17 10:30:00+00:00,104014.6,104200.0,103969.1,104148.04,96.09822
2025-10-17 10:31:00+00:00,104148.04,104209.03,104042.19,104049.39,52.5021
2025-10-17 10:32:00+00:00,104049.4,104088.6,103958.95,104037.32,101.66453
2025-10-17 10:33:00+00:00,104037.33,104166.93,104037.33,104142.2,109.05657
2025-10-17 10:34:00+00:00,104142.2,104261.12,104040.28,104255.52,61.73548
2025-10-17 10:35:00+00:00,104255.52,104312.2,104206.0,104249.09,44.38893
2025-10-17 10:36:00+00:00,104249.09,104370.04,104182.86,104362.0,71.29918
2025-10-17 10:37:00+00:00,104362.01,104525.38,104362.0,104373.52,58.88112
2025-10-17 10:38:00+00:00,104373.52,104527.05,104373.52,104467.56,41.58245
2025-10-17 10:39:00+00:00,104467.56,104516.28,104335.28,104392.68,55.73882
2025-10-17 10:40:00+00:00,104392.69,104392.69,104274.11,104284.0,20.30656
2025-10-17 10:41:00+00:00,104284.0,104296.95,104194.42,104236.48,22.37417
2025-10-17 10:42:00+00:00,104236.48,104304.97,104195.25,104266.51,49.66614
2025-10-17 10:43:00+00:00,104266.5,104441.93,104266.5,104357.5,36.3235
2025-10-17 10:44:00+00:00,104357.5,104410.44,104351.55,104410.43,17.10556
2025-10-17 10:45:00+00:00,104410.43,104441.0,104368.0,104368.0,32.01508
